secucode,name,tradable,status,reject_reason,rank_score,latest_date,latest_close,benchmark_code,ma60,ma120,ma200,distance_ma200,stock_return_120d,benchmark_return_120d,excess_return_120d,stock_return_240d,benchmark_return_240d,excess_return_240d,drawdown_120d,volatility_120d,buy_zone_low,buy_zone_high,initial_stop_loss,trend_stop_price,relative_exit_excess,position_hint,tags
002072.SZ,凯瑞德,False,ok,volatility_120d 55.76% > 42.00%,82.348943,2026-07-06,8.89,000300.SH,7.977166666666666,7.749583333333334,7.63115,0.16496203062448012,0.2279005524861879,0.0458018894413319,0.182098663044856,0.5327586206896553,0.2109692505846017,0.3217893701050536,-0.16132075471698104,0.5576216943470405,8.6233,9.1567,7.823200000000001,7.4022155,-0.06,0.0,"long_term_hold,strong_relative"
300487.SZ,蓝晓科技,False,ok,ma60_not_above_ma120; volatility_120d 59.66% > 42.00%,82.344935,2026-07-06,72.2,000300.SH,61.90560000000001,65.68113333333334,61.84883,0.16736242221558606,0.172515712035338,0.0458018894413319,0.1267138225940061,0.4446356396814599,0.2109692505846017,0.23366638909685822,-0.08197388330133382,0.5966372178272216,70.034,74.366,63.536,59.9933651,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
000060.SZ,中金岭南,False,ok,volatility_120d 63.50% > 42.00%,82.338226,2026-07-06,7.38,000300.SH,7.3555,7.159083333333333,6.48105,0.1387043766056426,0.2615384615384615,0.0458018894413319,0.2157365720971296,0.5702127659574467,0.2109692505846017,0.35924351537284505,-0.1995661605206075,0.6349854167714715,7.1586,7.6014,6.4944,6.286618499999999,-0.06,0.0,"long_term_hold,strong_relative"
688220.SH,翱捷科技,False,ok,ma120_not_above_ma200; volatility_120d 71.30% > 42.00%,82.312736,2026-07-06,111.19,000300.SH,99.53583333333333,91.6395,92.02405,0.20827109869648197,0.3459629584796029,0.0458018894413319,0.300161069038271,0.47564698075646983,0.2109692505846017,0.26467773017186813,-0.14462650973151792,0.7130129248407067,107.8543,114.5257,97.8472,89.2633285,-0.06,0.0,"long_term_hold,strong_relative"
603012.SH,创力集团,False,ok,volatility_120d 51.90% > 42.00%,82.294088,2026-07-06,8.58,000300.SH,8.649,8.177666666666667,7.2589999999999995,0.18198098911695837,0.4444444444444444,0.0458018894413319,0.3986425550031125,0.5543478260869568,0.2109692505846017,0.34337857550235507,-0.16618075801749266,0.5190491978500607,8.3226,8.8374,7.5504,7.04123,-0.06,0.0,"long_term_hold,strong_relative"
300499.SZ,高澜股份,False,ok,volatility_120d 76.42% > 42.00%,82.218388,2026-07-06,40.3,000300.SH,40.369366666666664,37.08826666666666,33.79726,0.19240435467253847,0.3163911935715684,0.0458018894413319,0.2705893041302365,1.2408807829181492,0.2109692505846017,1.0299115323335475,-0.15996164589152462,0.7642095534581234,39.090999999999994,41.509,35.464,32.7833422,-0.06,0.0,"long_term_hold,strong_relative"
002850.SZ,科达利,False,ok,volatility_120d 50.57% > 42.00%,82.211964,2026-07-06,223.91,000300.SH,191.94566666666665,176.77216666666666,169.6652,0.31971671267885227,0.4412332646755921,0.0458018894413319,0.3954313752342602,1.074969882309332,0.2109692505846017,0.8640006317247304,-0.058291626361610005,0.5056796416181941,217.1927,230.6273,197.0408,164.575244,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
301382.SZ,蜂助手,False,ok,volatility_120d 63.30% > 42.00%,82.206919,2026-07-06,44.94,000300.SH,42.70516666666666,39.87691666666667,37.974650000000004,0.1834210453552565,0.26805869074492095,0.0458018894413319,0.22225680130358905,0.5054267720755727,0.2109692505846017,0.29445752149097104,-0.16746943312337903,0.6329663246648547,43.5918,46.288199999999996,39.5472,36.8354105,-0.06,0.0,"long_term_hold,strong_relative"
002001.SZ,新和成,False,ok,volatility_120d 44.53% > 42.00%,82.205779,2026-07-06,31.08,000300.SH,31.710883333333335,30.984525,27.976399999999998,0.11093636064683099,0.27424049854454524,0.0458018894413319,0.22843860910321334,0.4862280030604438,0.2109692505846017,0.2752587524758421,-0.21098728135868605,0.44534838718972986,30.147599999999997,32.0124,27.350399999999997,27.137107999999998,-0.06,0.0,"long_term_hold,strong_relative"
002079.SZ,苏州固锝,False,ok,volatility_120d 42.28% > 42.00%,82.204497,2026-07-06,13.85,000300.SH,12.23175,11.309541666666666,10.804925,0.28182287244011395,0.45284800167838046,0.0458018894413319,0.40704611223704856,0.3776981995424249,0.2109692505846017,0.1667289489578232,-0.08881578947368418,0.42275064321067374,13.4345,14.2655,12.188,10.480777250000001,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
002871.SZ,伟隆股份,False,ok,volatility_120d 55.54% > 42.00%,82.203548,2026-07-06,21.15,000300.SH,19.867816666666666,19.36349166666667,17.88626,0.18247190860470552,0.19823239476516896,0.0458018894413319,0.15243050532383706,0.945364238410596,0.2109692505846017,0.7343949878259943,-0.10984848484848497,0.555350122269064,20.5155,21.784499999999998,18.612,17.3496722,-0.06,0.0,"long_term_hold,strong_relative"
603020.SH,爱普股份,False,ok,volatility_120d 54.81% > 42.00%,82.192199,2026-07-06,14.69,000300.SH,11.603,11.143083333333333,10.77475,0.36337270006264655,0.46314741035856577,0.0458018894413319,0.41734552091723387,0.6333110962864132,0.2109692505846017,0.42234184570181155,-0.02392026578073103,0.548130407036997,14.2493,15.1307,12.9272,10.451507499999998,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
603682.SH,锦和商管,False,ok,volatility_120d 61.13% > 42.00%,82.148535,2026-07-06,8.07,000300.SH,8.108333333333333,7.467333333333333,6.83005,0.1815433269156157,0.2668759811616954,0.0458018894413319,0.22107409172036352,0.4514388489208634,0.2109692505846017,0.2404695983362617,-0.170606372045221,0.6112998567705917,7.8279,8.312100000000001,7.1016,6.6251485,-0.06,0.0,"long_term_hold,strong_relative"
001326.SZ,联域股份,False,ok,volatility_120d 58.28% > 42.00%,82.125321,2026-07-06,59.18,000300.SH,61.2575,58.53125,53.096000000000004,0.11458490281753786,0.2570093457943925,0.0458018894413319,0.2112074563530606,0.7498521584861029,0.2109692505846017,0.5388829079015012,-0.21615894039735095,0.5827606063923987,57.404599999999995,60.955400000000004,52.0784,51.50312,-0.06,0.0,"long_term_hold,strong_relative"
300568.SZ,星源材质,False,ok,volatility_120d 52.36% > 42.00%,82.122531,2026-07-06,20.13,000300.SH,17.222166666666666,15.88025,15.333599999999999,0.3128032555955549,0.32086614173228334,0.0458018894413319,0.27506425229095144,0.6607540631961057,0.2109692505846017,0.44978481261150405,-0.06632653061224492,0.5235874385580455,19.5261,20.7339,17.714399999999998,14.873591999999999,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
603127.SH,昭衍新药,False,ok,volatility_120d 58.53% > 42.00%,82.093945,2026-07-06,41.24,000300.SH,37.059333333333335,36.428583333333336,35.2472,0.17002201593318067,0.18200057323015195,0.0458018894413319,0.13619868378882005,0.6764227642276424,0.2109692505846017,0.46545351364304066,-0.10015273838097305,0.5852710361223871,40.0028,42.4772,36.2912,34.189783999999996,-0.06,0.0,"long_term_hold,strong_relative"
603281.SH,江瀚新材,False,ok,volatility_120d 51.25% > 42.00%,82.093146,2026-07-06,24.8,000300.SH,25.488933333333332,23.70115,21.538870000000003,0.15140673582225972,0.2872417730717327,0.0458018894413319,0.2414398836304008,0.49867053420352936,0.2109692505846017,0.28770128361892766,-0.1962665283899404,0.5125374067088199,24.056,25.544,21.824,20.8927039,-0.06,0.0,"long_term_hold,strong_relative"
000620.SZ,盈新发展,False,ok,ma60_not_above_ma120; volatility_120d 66.52% > 42.00%,82.062179,2026-07-06,3.46,000300.SH,3.0308333333333333,3.09225,2.8707,0.2052809419305397,0.2910447761194028,0.0458018894413319,0.24524288667807093,1.1097560975609757,0.2109692505846017,0.898786846976374,-0.15403422982885084,0.6652282737434917,3.3562,3.5638,3.0448,2.784579,-0.06,0.0,"long_term_hold,strong_relative"
000783.SZ,长江证券,False,ok,ma120_not_above_ma200; volatility_120d 49.24% > 42.00%,82.046688,2026-07-06,9.53,000300.SH,7.9415000000000004,7.76875,7.85595,0.21309326052227928,0.21401273885350314,0.0458018894413319,0.16821084941217124,0.41815476190476186,0.2109692505846017,0.20718551132016017,-0.11183597390493949,0.49237223180166817,9.2441,9.8159,8.3864,7.620271499999999,-0.06,0.0,"long_term_hold,strong_relative"
688135.SH,利扬芯片,False,ok,volatility_120d 72.77% > 42.00%,82.044089,2026-07-06,39.33,000300.SH,37.35616666666667,34.48441666666667,32.61965,0.2057149601543855,0.4167867435158501,0.0458018894413319,0.3709848540745182,0.8630980577925154,0.2109692505846017,0.6521288072079137,-0.15419354838709676,0.7277200564554384,38.150099999999995,40.5099,34.6104,31.6410605,-0.06,0.0,"long_term_hold,strong_relative"
300557.SZ,理工光科,False,ok,volatility_120d 59.77% > 42.00%,82.029969,2026-07-06,33.7,000300.SH,29.596066666666665,28.949749999999998,26.357985,0.27854993467823896,0.2485180794309425,0.0458018894413319,0.2027161899896106,0.6469553318346204,0.2109692505846017,0.4359860812500187,-0.09632092674031956,0.5976593073905175,32.689,34.711000000000006,29.656000000000002,25.567245449999998,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
301360.SZ,荣旗科技,False,ok,volatility_120d 64.26% > 42.00%,81.945433,2026-07-06,71.09,000300.SH,68.7941,64.07962500000001,61.012805,0.1651652468690794,0.3099559601245647,0.0458018894413319,0.2641540706832328,0.9427743769129866,0.2109692505846017,0.7318051263283849,-0.18939566704675026,0.6425769034488753,68.9573,73.2227,62.559200000000004,59.18242085,-0.06,0.0,"long_term_hold,strong_relative"
601233.SH,桐昆股份,False,ok,volatility_120d 60.96% > 42.00%,81.938713,2026-07-06,23.69,000300.SH,21.183666666666667,20.697,18.3551,0.2906494652712326,0.3765252760023243,0.0458018894413319,0.3307233865609924,1.159329140461216,0.2109692505846017,0.9483598898766143,-0.08919646289888505,0.6096292071620188,22.979300000000002,24.4007,20.8472,17.804447,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
002925.SZ,盈趣科技,False,ok,volatility_120d 45.48% > 42.00%,81.901432,2026-07-06,22.49,000300.SH,21.09695,20.850141666666666,19.872184999999998,0.13173262024281684,0.34565906779153943,0.0458018894413319,0.29985717835020753,0.3505074160811865,0.2109692505846017,0.13953816549658482,-0.15291902071563102,0.45476229420399533,21.815299999999997,23.1647,19.7912,19.276019449999996,-0.06,0.0,"long_term_hold,strong_relative"
688178.SH,万德斯,False,ok,volatility_120d 54.61% > 42.00%,81.900111,2026-07-06,33.55,000300.SH,35.36833333333333,30.72191666666667,28.882350000000002,0.1616090795935925,0.3961714523512274,0.0458018894413319,0.3503695629098955,0.46634615384615374,0.2109692505846017,0.25537690326155205,-0.19350961538461553,0.546143411072821,32.543499999999995,34.5565,29.523999999999997,28.0158795,-0.06,0.0,"long_term_hold,strong_relative"
301280.SZ,珠城科技,False,ok,volatility_120d 52.58% > 42.00%,81.80264,2026-07-06,50.56,000300.SH,45.591233333333335,42.89378333333333,40.241305000000004,0.2564204863634516,0.33403693931398437,0.0458018894413319,0.28823504987265247,0.7807206001479239,0.2109692505846017,0.5697513495633222,-0.12038970076548361,0.5258110041871927,49.0432,52.076800000000006,44.4928,39.034065850000005,-0.06,0.0,"long_term_hold,strong_relative"
688558.SH,国盛智科,False,ok,volatility_120d 49.61% > 42.00%,81.76707,2026-07-06,35.52,000300.SH,34.62356666666667,32.553450000000005,31.18467,0.13902119214344744,0.26020009934009813,0.0458018894413319,0.21439820989876623,0.4607665734495807,0.2109692505846017,0.24979732286497902,-0.21530508549463168,0.49613283599265934,34.4544,36.58560000000001,31.257600000000004,30.2491299,-0.06,0.0,"long_term_hold,strong_relative"
301252.SZ,同星科技,False,ok,volatility_120d 62.42% > 42.00%,81.715977,2026-07-06,41.47,000300.SH,39.04366666666667,37.08383333333334,33.44655,0.2398887179694167,0.2803334362457548,0.0458018894413319,0.2345315468044229,0.6205549042594762,0.2109692505846017,0.40958565367487454,-0.13604166666666673,0.6242365544446714,40.225899999999996,42.7141,36.4936,32.4431535,-0.06,0.0,"long_term_hold,strong_relative"
301489.SZ,思泉新材,False,ok,ma120_not_above_ma200; volatility_120d 71.52% > 42.00%,81.662004,2026-07-06,176.57,000300.SH,161.20445,143.55127499999998,144.230075,0.22422455926754514,0.24313554310174879,0.0458018894413319,0.19733365366041689,3.111729501897865,0.2109692505846017,2.9007602513132635,-0.1500842358604092,0.715233625847534,171.2729,181.8671,155.3816,139.90317274999998,-0.06,0.0,"long_term_hold,strong_relative"
605098.SH,行动教育,False,ok,volatility_120d 44.41% > 42.00%,81.621589,2026-07-06,53.55,000300.SH,57.743833333333335,52.81033333333333,47.131899999999995,0.13617316509625121,0.31378802747791945,0.0458018894413319,0.26798613803658755,0.6153846153846154,0.2109692505846017,0.4044153648000137,-0.22165697674418605,0.44414902310415344,51.94349999999999,55.1565,47.123999999999995,45.71794299999999,-0.06,0.0,"long_term_hold,strong_relative"
603916.SH,苏博特,False,ok,volatility_120d 62.16% > 42.00%,81.612013,2026-07-06,13.01,000300.SH,13.1805,12.351583333333334,11.43855,0.13738192340812438,0.39293361884368316,0.0458018894413319,0.34713172940235126,0.41106290672451173,0.2109692505846017,0.20009365613991004,-0.22095808383233528,0.6215628942720487,12.6197,13.4003,11.4488,11.095393499999998,-0.06,0.0,"long_term_hold,strong_relative"
601339.SH,百隆东方,False,ok,volatility_120d 47.92% > 42.00%,81.610293,2026-07-06,7.36,000300.SH,7.566666666666666,7.095916666666667,6.354500000000001,0.15823432213392086,0.3285198555956679,0.0458018894413319,0.282717966154336,0.6140350877192984,0.2109692505846017,0.4030658371346967,-0.20432432432432424,0.4791718285245326,7.1392,7.580800000000001,6.4768,6.163865,-0.06,0.0,"long_term_hold,strong_relative"
300966.SZ,共同药业,False,ok,volatility_120d 44.69% > 42.00%,81.549957,2026-07-06,29.39,000300.SH,25.948666666666668,23.480999999999998,22.72375,0.29336047087298533,0.4926358557643473,0.0458018894413319,0.4468339663230154,0.5566737288135595,0.2109692505846017,0.3457044782289578,-0.09791282995702877,0.4468953336013363,28.5083,30.271700000000003,25.8632,22.0420375,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
002643.SZ,万润股份,False,ok,volatility_120d 46.97% > 42.00%,81.540495,2026-07-06,20.0,000300.SH,16.945416666666667,16.678708333333333,15.489525,0.2911951786772027,0.3454423141607803,0.0458018894413319,0.2996404247194484,0.7706949977866313,0.2109692505846017,0.5597257472020296,-0.09990999099909992,0.46967956007589684,19.4,20.6,17.6,15.02483925,-0.06,0.0,"long_term_hold,strong_relative"
300931.SZ,通用电梯,False,ok,volatility_120d 60.32% > 42.00%,81.488696,2026-07-06,16.22,000300.SH,15.167666666666666,13.621166666666666,12.495650000000001,0.29805172199925556,0.4652213188798553,0.0458018894413319,0.4194194294385234,1.0768245838668373,0.2109692505846017,0.8658553332822356,-0.09587513935340031,0.6031860087116411,15.733399999999998,16.706599999999998,14.273599999999998,12.1207805,-0.06,0.0,"long_term_hold,strong_relative,shallow_drawdown"
002745.SZ,木林森,False,ok,volatility_120d 50.02% > 42.00%,81.470797,2026-07-06,11.63,000300.SH,10.0855,9.632416666666668,9.44965,0.23073341340684572,0.21525600835945657,0.0458018894413319,0.16945411891812467,0.45922208281053956,0.2109692505846017,0.24825283222593786,-0.11558935361216727,0.5002303383437132,11.2811,11.978900000000001,10.2344,9.1661605,-0.06,0.0,"long_term_hold,strong_relative"
688512.SH,慧智微,False,ok,volatility_120d 63.59% > 42.00%,81.366405,2026-07-06,15.58,000300.SH,13.910666666666666,12.92425,12.3575,0.260772810034392,0.3960573476702509,0.0458018894413319,0.350255458228919,0.4520037278657967,0.2109692505846017,0.24103447728119498,-0.12912241475684738,0.6359065778177089,15.1126,16.0474,13.7104,11.986775,-0.06,0.0,"long_term_hold,strong_relative"
001256.SZ,炜冈科技,False,ok,volatility_120d 43.45% > 42.00%,81.360932,2026-07-06,29.15,000300.SH,24.650733333333335,23.436950000000003,22.83527,0.2765340633152136,0.3224752744760002,0.0458018894413319,0.2766733850346683,0.3959390862944161,0.2109692505846017,0.1849698357098144,-0.1166666666666667,0.43450731258099495,28.275499999999997,30.0245,25.651999999999997,22.150211900000002,-0.06,0.0,"long_term_hold,strong_relative"
301237.SZ,和顺科技,False,ok,volatility_120d 72.22% > 42.00%,81.34992,2026-07-06,74.15,000300.SH,68.45583333333335,64.69308333333333,57.570249999999994,0.2879916276201686,0.28043515800379915,0.0458018894413319,0.23463326856246725,1.5238257317903336,0.2109692505846017,1.312856481205732,-0.10780892792684382,0.7221696692653929,71.9255,76.37450000000001,65.25200000000001,55.84314249999999,-0.06,0.0,"long_term_hold,strong_relative"
688325.SH,赛微微电,False,ok,volatility_120d 69.51% > 42.00%,81.339861,2026-07-06,120.0,000300.SH,124.01983333333332,116.21341666666667,104.60305,0.147194082772921,0.39114305587757925,0.0458018894413319,0.34534116643624735,1.6172300981461287,0.2109692505846017,1.406260847561527,-0.22072861874147676,0.6951395599482604,116.39999999999999,123.60000000000001,105.6,101.4649585,-0.06,0.0,"long_term_hold,strong_relative"
300491.SZ,通合科技,False,ok,ma120_not_above_ma200; volatility_120d 60.99% > 42.00%,81.339416,2026-07-06,32.91,000300.SH,30.33966666666667,28.656833333333335,29.0715,0.13203653062277465,0.3137724550898202,0.0458018894413319,0.2679705656484883,0.7273777031282804,0.2109692505846017,0.5164084525436787,-0.2328671328671329,0.6099499286935967,31.922699999999995,33.897299999999994,28.960799999999995,28.199355,-0.06,0.0,"long_term_hold,strong_relative"
301031.SZ,中熔电气,False,ok,volatility_120d 62.88% > 42.00%,81.334375,2026-07-06,109.66,000300.SH,111.58283333333334,102.03645833333333,90.497675,0.2117438376179277,0.4511817484053675,0.0458018894413319,0.4053798589640356,1.0088664175276616,0.2109692505846017,0.7978971669430599,-0.1692424242424243,0.628827737557649,106.3702,112.9498,96.5008,87.78274474999999,-0.06,0.0,"long_term_hold,strong_relative"
605298.SH,必得科技,False,ok,volatility_120d 53.30% > 42.00%,81.312163,2026-07-06,50.43,000300.SH,55.05050000000001,49.74058333333333,46.1338,0.09312478052967665,0.268041237113402,0.0458018894413319,0.2222393476720701,2.58932384341637,0.2109692505846017,2.3783545928317684,-0.2217592592592592,0.5330429751805326,48.9171,51.9429,44.749786,44.749786,-0.06,0.0,"long_term_hold,strong_relative"
300878.SZ,维康药业,False,ok,volatility_120d 72.86% > 42.00%,81.289453,2026-07-06,34.48,000300.SH,30.751833333333334,29.954083333333337,27.662,0.24647530908827986,0.35162681301450394,0.0458018894413319,0.30582492357317204,1.0560524746571258,0.2109692505846017,0.8450832240725241,-0.14271506713078075,0.728571998466123,33.4456,35.514399999999995,30.342399999999998,26.83214,-0.06,0.0,"long_term_hold,strong_relative"
600078.SH,澄星股份,False,ok,volatility_120d 71.92% > 42.00%,81.252319,2026-07-06,12.87,000300.SH,13.579666666666666,12.694749999999999,11.39725,0.1292197679264735,0.3420229405630866,0.0458018894413319,0.2962210511217547,1.2151462994836488,0.2109692505846017,1.0041770488990471,-0.23755924170616116,0.7192114653594438,12.483899999999998,13.2561,11.3256,11.055332499999999,-0.06,0.0,"long_term_hold,strong_relative"
